id,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,review_scores_rating,bedrooms,beds,log_price
3292176,Private room,2,1.5,flexible,TRUE,f,99,1,2,4.905274778
4365186,Entire home/apt,2,1,strict,TRUE,f,99,1,1,5.703782475
12902211,Entire home/apt,4,1,moderate,TRUE,f,93,1,2,5.298317367
5920679,Entire home/apt,2,1,flexible,TRUE,t,92,1,1,5.298317367
11656411,Private room,3,2,strict,TRUE,f,94,1,2,4.234106505
18510317,Entire home/apt,4,1,strict,TRUE,f,100,1,1,5.298317367
9755638,Entire home/apt,2,1.5,flexible,FALSE,f,,2,1,5.857933154
842494,Entire home/apt,4,1,strict,TRUE,f,100,1,2,5.517452896
17530785,Entire home/apt,2,1,strict,TRUE,f,94,1,1,4.828313737
8625810,Entire home/apt,3,1,moderate,FALSE,t,93,0,3,4.59511985
9907014,Private room,2,1,strict,TRUE,f,90,1,1,4.382026635
9407895,Entire home/apt,5,2,moderate,TRUE,t,96,2,2,5.631211782
13781978,Private room,2,1,strict,FALSE,f,94,1,1,4.17438727
785508,Entire home/apt,4,1,flexible,FALSE,f,100,2,2,5.164785974
7227418,Private room,2,1,flexible,TRUE,f,100,1,1,4.094344562
6719207,Private room,2,1,moderate,TRUE,f,100,1,1,4.382026635
912991,Entire home/apt,3,1,strict,TRUE,t,98,1,1,4.86753445
17553568,Private room,1,1,flexible,FALSE,f,100,1,1,3.688879454
15469963,Entire home/apt,4,1,strict,TRUE,t,95,1,2,4.86753445
19986353,Private room,2,1,strict,FALSE,f,92,1,1,3.891820298
11374008,Entire home/apt,4,1,strict,TRUE,f,97,1,1,5.241747015
14093957,Private room,2,1,moderate,TRUE,f,,1,1,4.317488114
17701565,Shared room,1,1,flexible,FALSE,t,,1,1,4.33073334
18503938,Shared room,1,2.5,strict,TRUE,t,95,1,1,3.17805383
8747,Private room,3,1,flexible,FALSE,t,100,1,2,4.605170186
2670522,Private room,1,1,moderate,TRUE,t,,1,1,4.317488114
18376450,Entire home/apt,3,2,flexible,FALSE,f,,3,3,6.549650742
11735268,Private room,2,1,moderate,TRUE,f,98,1,1,3.891820298
17118782,Private room,1,1,flexible,FALSE,f,100,1,1,4.605170186
13266202,Private room,2,1,moderate,FALSE,f,,1,1,3.912023005
18073697,Entire home/apt,4,1,strict,TRUE,f,93,1,3,4.8978398
4178152,Entire home/apt,2,1,moderate,FALSE,f,,1,1,4.553876892
15700779,Shared room,8,1,strict,FALSE,f,100,1,1,5.129898715
2176963,Entire home/apt,4,1,strict,TRUE,f,94,1,1,4.317488114
18475942,Private room,2,1,flexible,TRUE,f,100,1,1,4.317488114
2046789,Private room,1,1,strict,FALSE,f,90,1,1,4.584967479
2105618,Entire home/apt,16,2,strict,FALSE,f,88,2,3,5.926926026
5480021,Private room,2,1,flexible,TRUE,f,80,1,1,4.17438727
4964365,Private room,2,1,moderate,FALSE,f,95,1,1,4.248495242
18463055,Entire home/apt,8,2,strict,TRUE,f,95,3,3,5.220355825
20935980,Shared room,1,1,flexible,FALSE,f,,1,1,3.663561646
13817184,Entire home/apt,6,2,moderate,TRUE,f,100,3,3,5.857933154
13863814,Entire home/apt,4,1,strict,TRUE,t,93,2,2,5.293304825
9645768,Private room,1,1,flexible,FALSE,f,,1,1,5.087596335
14043849,Entire home/apt,8,2,strict,TRUE,f,91,4,5,5.105945474
2061134,Private room,4,1,moderate,FALSE,f,88,2,2,4.248495242
11868383,Entire home/apt,5,1,strict,TRUE,f,87,2,3,4.828313737
12470816,Private room,4,1,strict,TRUE,t,97,1,1,4.787491743
12384293,Private room,1,1,moderate,TRUE,f,60,1,1,4.584967479
1615033,Entire home/apt,2,1,moderate,TRUE,t,99,1,1,4.787491743
5507980,Private room,1,1.5,strict,TRUE,f,100,1,1,5.192956851
4335606,Entire home/apt,2,1,flexible,FALSE,f,100,0,1,4.248495242
18004419,Private room,2,1,flexible,TRUE,t,93,1,1,5.105945474
6633179,Entire home/apt,3,1,moderate,TRUE,f,98,1,2,4.382026635
18810474,Private room,2,1,moderate,FALSE,f,100,1,1,4.48863637
18428800,Shared room,2,1,flexible,TRUE,f,,1,1,3.988984047
4533140,Private room,1,1,flexible,FALSE,f,,1,1,3.401197382
12412091,Entire home/apt,3,1,strict,TRUE,f,96,1,2,4.477336814
7097529,Private room,1,1,flexible,TRUE,f,100,1,1,4.553876892
8321495,Entire home/apt,4,1,flexible,TRUE,f,100,1,1,4.700480366
77681,Entire home/apt,4,1,strict,TRUE,f,,1,3,5.703782475
17477317,Entire home/apt,1,1,flexible,FALSE,f,,1,1,5.438079309
18023213,Private room,2,1,moderate,TRUE,f,100,1,1,4.248495242
17295448,Entire home/apt,4,1,strict,TRUE,f,95,1,2,4.477336814
20857688,Entire home/apt,2,1,moderate,TRUE,f,100,0,1,5.010635294
10086885,Private room,2,1,moderate,FALSE,f,,1,1,4.605170186
19073026,Entire home/apt,2,1,strict,TRUE,f,95,1,1,4.86753445
4467841,Private room,1,1,strict,TRUE,f,100,1,1,4.382026635
7206075,Private room,2,1,moderate,TRUE,f,,1,1,5.272999559
15552932,Private room,2,1,moderate,TRUE,f,100,1,1,4.248495242
12705183,Private room,2,1,moderate,FALSE,f,,1,1,4.605170186
17776375,Entire home/apt,2,1,moderate,TRUE,f,100,0,1,4.941642423
9216687,Private room,1,1,flexible,FALSE,f,100,1,1,4.382026635
10814493,Entire home/apt,4,1,strict,TRUE,t,93,1,3,4.543294782
13240322,Entire home/apt,5,1,moderate,TRUE,f,98,1,3,4.86753445
9757106,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,3.713572067
4890230,Private room,1,1,flexible,TRUE,f,,1,1,4.248495242
16475789,Private room,2,1,moderate,FALSE,f,,1,1,5.703782475
19653056,Entire home/apt,1,1,flexible,FALSE,f,100,1,1,4.219507705
20755255,Entire home/apt,7,1,moderate,TRUE,f,,2,5,5.225746674
18462568,Entire home/apt,4,1,strict,TRUE,f,90,2,2,4.49980967
9943465,Entire home/apt,2,1,strict,TRUE,t,100,1,1,5.062595033
11334152,Entire home/apt,2,1,strict,FALSE,f,92,0,1,4.077537444
16874685,Shared room,1,1,moderate,FALSE,f,,1,1,4.605170186
16440523,Private room,1,1,strict,TRUE,f,92,1,1,3.737669618
15753304,Entire home/apt,4,1,strict,TRUE,t,94,1,2,4.454347296
9171623,Private room,2,1,moderate,FALSE,t,88,1,1,3.80666249
15158791,Private room,2,1,strict,FALSE,f,97,1,1,4.094344562
19747940,Entire home/apt,2,1,moderate,TRUE,f,20,0,1,4.382026635
14466790,Private room,7,1,strict,FALSE,t,98,1,2,4.382026635
8090919,Private room,2,1,strict,TRUE,f,97,1,1,3.80666249
3687736,Entire home/apt,4,1,strict,FALSE,f,93,1,2,4.828313737
3616572,Entire home/apt,4,1,strict,TRUE,f,89,1,2,4.744932128
20980209,Entire home/apt,4,1,strict,TRUE,f,88,2,2,4.343805422
13358706,Entire home/apt,8,1.5,strict,TRUE,f,90,4,6,5.855071922
13113038,Entire home/apt,4,1,moderate,TRUE,f,100,1,2,5.003946306
197756,Entire home/apt,1,1,flexible,TRUE,f,100,0,1,4.890349128
12905264,Shared room,1,1,flexible,FALSE,f,99,1,1,3.555348061
17367759,Entire home/apt,4,1,moderate,TRUE,t,97,1,2,4.33073334
14507492,Entire home/apt,4,1,moderate,TRUE,f,93,1,2,5.220355825
500845,Private room,2,1,flexible,FALSE,f,100,1,1,4.17438727
18692877,Entire home/apt,4,1,moderate,TRUE,f,95,1,1,5.247024072
413567,Entire home/apt,2,1,moderate,TRUE,f,98,1,1,4.941642423
14693955,Private room,2,1,moderate,TRUE,f,100,1,1,4.077537444
1355192,Private room,2,1,flexible,TRUE,f,70,1,1,4.007333185
18312523,Entire home/apt,3,1,strict,TRUE,f,99,1,1,5.010635294
1531183,Entire home/apt,1,1,flexible,TRUE,f,100,1,1,5.416100402
4396985,Entire home/apt,5,3,flexible,FALSE,f,,3,2,7.549609165
7575194,Private room,1,1,strict,TRUE,f,100,1,1,4.158883083
15329520,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4.49980967
20999976,Entire home/apt,2,1,strict,TRUE,t,100,1,1,5.192956851
8666764,Entire home/apt,1,1,strict,TRUE,f,100,1,1,5.010635294
17239342,Entire home/apt,3,1,strict,TRUE,f,100,1,1,4.317488114
9064688,Entire home/apt,2,1,strict,TRUE,f,94,1,1,5.010635294
4601637,Entire home/apt,7,2,strict,TRUE,f,88,1,4,4.49980967
51510,Private room,2,1,moderate,TRUE,f,92,1,1,4.369447852
19075635,Entire home/apt,2,1,moderate,FALSE,f,89,0,1,5.010635294
21028058,Private room,2,1,flexible,TRUE,t,83,1,1,4.691347882
12189969,Entire home/apt,3,1,strict,TRUE,t,98,1,1,5.105945474
481321,Private room,2,1,flexible,FALSE,t,,1,1,4.605170186
769482,Private room,1,1,strict,FALSE,t,75,1,1,3.871201011
3225975,Entire home/apt,4,1,strict,TRUE,f,94,1,2,4.976733742
13396509,Private room,1,1,strict,TRUE,f,,1,1,5.010635294
7421557,Entire home/apt,8,1.5,strict,TRUE,t,80,3,4,6.163314804
17447886,Entire home/apt,4,1,strict,TRUE,f,100,2,2,5.857933154
16752501,Private room,2,1,flexible,TRUE,f,,1,1,4.094344562
18430827,Entire home/apt,3,1,strict,TRUE,f,93,0,1,4.382026635
15718412,Entire home/apt,4,1,moderate,TRUE,f,100,1,2,4.49980967
16558799,Entire home/apt,4,1,strict,TRUE,f,97,1,2,4.997212274
4741346,Entire home/apt,4,1,strict,TRUE,f,,1,1,5.910796644
17478068,Private room,1,1,flexible,FALSE,f,98,1,1,3.688879454
21092518,Entire home/apt,3,1.5,moderate,TRUE,f,98,1,1,4.605170186
13064650,Private room,1,1,flexible,FALSE,f,,0,1,3.688879454
770729,Private room,2,1,moderate,TRUE,t,96,1,1,4.248495242
21135598,Private room,2,1,moderate,TRUE,t,96,1,1,4.317488114
20150588,Entire home/apt,2,1,flexible,FALSE,f,70,0,1,5.010635294
18545695,Private room,2,1,strict,TRUE,f,95,1,1,4.077537444
20497434,Private room,2,1,flexible,TRUE,f,100,1,1,5.003946306
1716843,Entire home/apt,2,1,strict,FALSE,f,98,0,1,5.634789603
8783829,Private room,2,1,flexible,FALSE,t,,1,1,4.248495242
20587645,Private room,1,1,flexible,FALSE,t,,1,1,4.317488114
16973826,Private room,1,0.5,flexible,FALSE,f,100,1,1,3.33220451
776765,Entire home/apt,2,1,strict,TRUE,f,90,1,1,4.234106505
13415805,Entire home/apt,5,2,strict,TRUE,f,100,3,4,5.347107531
15453414,Entire home/apt,4,1,strict,TRUE,f,100,2,3,5.247024072
2333058,Private room,1,1,strict,FALSE,f,90,1,1,3.891820298
3302463,Private room,2,1,flexible,TRUE,f,,1,1,4.700480366
20116323,Entire home/apt,6,1.5,strict,TRUE,f,100,2,2,5.272999559
15098786,Shared room,1,1,flexible,FALSE,f,20,1,1,4.248495242
9054109,Private room,2,1,strict,TRUE,f,100,1,1,4.700480366
6273339,Entire home/apt,2,1,flexible,TRUE,f,100,0,1,4.691347882
10423846,Entire home/apt,4,1,moderate,TRUE,t,88,2,2,4.941642423
12950332,Private room,4,1,moderate,TRUE,f,100,1,1,3.912023005
16226947,Entire home/apt,8,2,moderate,TRUE,t,93,3,4,5.416100402
20194665,Private room,2,1,moderate,TRUE,f,98,1,1,4.553876892
248536,Entire home/apt,4,1,flexible,FALSE,f,,1,1,5.703782475
2012104,Entire home/apt,4,1,strict,TRUE,f,97,1,2,4.912654886
3262842,Shared room,2,1,flexible,TRUE,f,80,1,1,3.871201011
11144496,Private room,1,,flexible,FALSE,f,,1,1,5.010635294
20014995,Entire home/apt,4,1,moderate,TRUE,f,90,2,2,4.770684624
11679859,Entire home/apt,4,1,flexible,TRUE,f,100,2,2,5.857933154
13371699,Private room,2,1,moderate,TRUE,f,100,1,1,4.605170186
1408932,Private room,2,1,flexible,TRUE,f,,1,1,4.49980967
14921477,Entire home/apt,4,2,strict,TRUE,f,,1,1,5.298317367
9028236,Entire home/apt,6,2,flexible,TRUE,f,80,3,4,5.501258211
4105862,Entire home/apt,4,1,flexible,FALSE,t,98,2,3,4.700480366
20969455,Entire home/apt,3,1,moderate,TRUE,f,,2,2,5.272999559
19461063,Private room,3,1,strict,FALSE,f,75,1,1,4.007333185
14125913,Private room,2,1,flexible,TRUE,t,95,1,1,4.605170186
12057225,Entire home/apt,4,1,flexible,FALSE,f,98,1,1,5.164785974
4479625,Entire home/apt,6,3,strict,TRUE,f,100,4,3,6.109247583
1333047,Private room,2,1,moderate,TRUE,f,98,1,1,4.317488114
3341239,Private room,2,1,moderate,FALSE,f,,1,1,3.555348061
6587414,Entire home/apt,12,4,strict,TRUE,f,93,5,7,6.551080335
6749285,Entire home/apt,2,1,strict,TRUE,f,86,0,1,4.454347296
16221602,Entire home/apt,4,1,strict,TRUE,f,94,1,1,5.293304825
3767801,Entire home/apt,2,1,strict,FALSE,f,100,1,1,4.65396035
8113764,Entire home/apt,2,1,strict,FALSE,f,,1,1,4.828313737
11905096,Private room,3,1,strict,TRUE,t,98,1,2,4.65396035
1689118,Entire home/apt,5,2,strict,TRUE,f,89,2,2,5.164785974
8668115,Private room,2,,strict,FALSE,f,86,1,1,4.025351691
6399640,Private room,1,1,strict,TRUE,f,94,1,1,3.737669618
4130093,Private room,2,1,strict,TRUE,t,90,1,1,4.248495242
346579,Private room,1,1,flexible,TRUE,f,,1,1,4.442651256
13658069,Entire home/apt,3,1,moderate,TRUE,f,97,1,1,5.010635294
12706575,Entire home/apt,3,1,strict,TRUE,f,,1,1,5.459585514
8016138,Entire home/apt,1,1,strict,TRUE,f,100,1,1,5.521460918
15410232,Private room,1,1.5,flexible,FALSE,f,,1,1,4.605170186
2925639,Entire home/apt,7,1,strict,TRUE,f,97,3,5,5.616771098
2367089,Entire home/apt,6,2.5,strict,TRUE,f,,0,3,5.560681631
18808916,Entire home/apt,6,2.5,strict,TRUE,f,97,3,3,5.700443573
20930004,Entire home/apt,5,1,strict,TRUE,t,100,3,3,4.804021045
16627673,Entire home/apt,6,1,strict,TRUE,f,94,2,4,4.905274778
4840199,Shared room,2,1,moderate,TRUE,f,,1,1,4.317488114
8275282,Entire home/apt,8,2,moderate,TRUE,f,95,3,4,4.828313737
3832932,Entire home/apt,2,1,strict,TRUE,t,100,1,1,4.828313737
13239181,Entire home/apt,8,3.5,strict,TRUE,f,91,4,6,6.309918278
9334228,Entire home/apt,2,1,strict,TRUE,f,93,0,1,4.859812404
7278612,Private room,2,1,moderate,TRUE,t,100,1,1,4.17438727
11626038,Entire home/apt,6,2,moderate,TRUE,t,92,2,2,5.774551546
16363175,Private room,1,1,flexible,TRUE,f,100,1,1,3.912023005
13409667,Private room,2,1.5,strict,FALSE,f,98,1,1,4.59511985
10436734,Entire home/apt,3,1,strict,TRUE,f,,1,1,4.859812404
14711066,Entire home/apt,6,1,moderate,TRUE,f,97,1,3,5.541263545
9941923,Private room,5,1,strict,TRUE,t,99,1,2,4.976733742
6673748,Private room,1,1,strict,FALSE,f,,1,1,4.248495242
333175,Entire home/apt,2,1,moderate,TRUE,t,95,0,1,4.290459441
278876,Entire home/apt,1,1,strict,TRUE,f,92,1,1,3.970291914
19712363,Entire home/apt,2,1,moderate,FALSE,f,100,1,1,4.736198448
16788345,Entire home/apt,3,1,strict,TRUE,f,,1,1,4.859812404
10516424,Private room,2,1,flexible,FALSE,f,100,1,1,4.442651256
13101001,Entire home/apt,2,1,strict,TRUE,f,91,1,2,5.598421959
14953026,Entire home/apt,8,2.5,strict,TRUE,f,99,2,3,6.109247583
20696002,Private room,2,1,moderate,TRUE,f,100,2,1,4.744932128
2295809,Entire home/apt,4,1,flexible,TRUE,t,93,1,2,4.700480366
9464877,Entire home/apt,6,1,strict,TRUE,f,,2,3,5.703782475
16216019,Entire home/apt,2,1,moderate,TRUE,f,,1,1,5.298317367
16845006,Entire home/apt,2,1,flexible,TRUE,t,96,0,1,4.553876892
3511756,Entire home/apt,2,1,moderate,FALSE,t,93,1,1,4.905274778
17249568,Entire home/apt,3,1,flexible,FALSE,f,100,1,2,4.317488114
4307465,Entire home/apt,4,2,strict,TRUE,f,97,3,3,5.017279837
5899598,Entire home/apt,2,1,flexible,FALSE,f,,0,2,5.036952602
7093083,Entire home/apt,2,1,moderate,TRUE,f,94,1,1,4.59511985
16349810,Private room,2,1,flexible,TRUE,f,92,1,1,4.094344562
9625039,Private room,2,2,moderate,TRUE,f,95,1,1,4.060443011
5364134,Private room,1,1,moderate,TRUE,f,73,1,1,4.17438727
4745674,Private room,2,1,flexible,FALSE,f,92,1,1,3.912023005
14408230,Entire home/apt,1,1.5,flexible,FALSE,f,,1,1,6.376726948
6528643,Entire home/apt,8,1.5,moderate,TRUE,f,95,3,4,6.396929655
3743036,Entire home/apt,2,1,flexible,FALSE,f,80,1,1,4.941642423
14743469,Private room,4,1,flexible,TRUE,t,94,1,3,3.912023005
14297989,Entire home/apt,2,1,flexible,FALSE,f,100,1,1,4.605170186
12309524,Private room,2,1,flexible,TRUE,f,,1,1,3.912023005
4459661,Entire home/apt,3,1,moderate,TRUE,f,100,0,2,4.828313737
8769616,Entire home/apt,4,1,strict,FALSE,f,,1,1,6.396929655
13494825,Private room,1,1.5,moderate,TRUE,f,99,1,1,4.248495242
14785384,Private room,2,1.5,flexible,TRUE,f,87,1,1,3.80666249
19655960,Private room,1,1,flexible,TRUE,t,100,1,1,3.891820298
16796076,Entire home/apt,2,1,strict,TRUE,t,,1,2,5.068904202
4704813,Private room,1,1,moderate,FALSE,t,100,0,1,4.248495242
8294858,Private room,2,1,strict,TRUE,f,89,1,1,4.700480366
8798499,Private room,1,1,flexible,FALSE,f,,1,1,5.393627546
5107706,Private room,2,1,moderate,TRUE,f,99,1,1,4.564348191
5709818,Private room,2,1,strict,TRUE,t,98,1,1,4.941642423
2494739,Entire home/apt,2,1,flexible,FALSE,f,,1,1,4.077537444
18914948,Private room,5,2,strict,TRUE,t,97,1,3,4.127134385
16157105,Private room,2,1,moderate,TRUE,f,,1,1,4.605170186
6490965,Entire home/apt,4,1,flexible,TRUE,f,97,1,2,5.293304825
18081738,Entire home/apt,4,1,flexible,TRUE,f,98,2,2,4.976733742
20933209,Private room,2,1,strict,TRUE,f,,1,1,4.744932128
8207558,Private room,2,1,flexible,FALSE,f,96,1,1,4.219507705
18023058,Private room,2,1,moderate,TRUE,f,93,1,1,4.248495242
18944289,Entire home/apt,4,1,moderate,TRUE,t,89,1,2,5.010635294
682155,Entire home/apt,3,1,flexible,TRUE,f,87,0,1,4.779123493
401836,Entire home/apt,10,3.5,moderate,FALSE,f,,4,6,6.907755279
855253,Entire home/apt,2,1,moderate,TRUE,f,89,1,1,4.94875989
11830503,Private room,2,1,strict,TRUE,t,100,1,1,3.912023005
19878234,Private room,2,1,strict,TRUE,t,98,1,1,4.17438727
636391,Private room,1,1,moderate,TRUE,t,91,1,1,4.317488114
4102208,Entire home/apt,4,1,flexible,TRUE,f,,1,1,4.48863637
16795204,Private room,2,1,moderate,TRUE,f,,1,1,4.17438727
17677710,Entire home/apt,6,3,flexible,TRUE,f,95,3,4,6.907755279
7286324,Entire home/apt,4,1,flexible,TRUE,t,77,0,1,5.164785974
18288371,Private room,2,1,flexible,TRUE,f,100,1,1,4.043051268
3039888,Entire home/apt,3,1,moderate,TRUE,f,91,1,1,4.691347882
17527191,Entire home/apt,6,1,moderate,TRUE,f,,2,2,4.86753445
20154164,Entire home/apt,10,2,moderate,TRUE,t,85,3,5,5.857933154
1573399,Entire home/apt,2,1.5,flexible,TRUE,f,100,1,1,5.164785974
9806278,Private room,2,1.5,moderate,TRUE,f,100,1,1,4.442651256
8741782,Shared room,2,1,flexible,FALSE,f,,1,1,4.248495242
14143244,Private room,2,1,flexible,FALSE,f,80,1,1,4.48863637
15888446,Entire home/apt,3,1,strict,TRUE,f,96,1,1,4.48863637
5105632,Private room,2,1,moderate,TRUE,f,,1,1,3.912023005
15266254,Private room,2,1,moderate,TRUE,f,94,1,1,4.700480366
8818606,Private room,2,1,strict,FALSE,f,,1,1,4.17438727
9693962,Private room,1,1,strict,FALSE,t,,1,1,4.605170186
3485758,Private room,2,1,flexible,FALSE,f,80,1,1,4.007333185
15645144,Entire home/apt,6,1,moderate,TRUE,f,93,2,2,5.192956851
8954189,Entire home/apt,8,3,strict,TRUE,f,94,4,4,5.293304825
4203567,Private room,2,1,moderate,FALSE,f,96,1,1,4.553876892
5383191,Entire home/apt,6,2.5,flexible,FALSE,f,,3,3,5.298317367
14540641,Private room,2,1,moderate,TRUE,f,96,1,1,4.700480366
16301557,Entire home/apt,5,1,moderate,TRUE,t,98,0,2,4.65396035
12585565,Entire home/apt,2,1,flexible,TRUE,f,100,0,1,4.828313737
3219951,Private room,2,1,flexible,FALSE,t,,2,2,4.828313737
15641954,Entire home/apt,3,1,strict,TRUE,f,100,1,2,4.49980967
16274321,Private room,2,1,strict,TRUE,t,98,1,1,4.828313737
14281166,Private room,2,1,flexible,FALSE,t,100,1,1,3.80666249
8141744,Entire home/apt,3,1,flexible,TRUE,f,60,1,1,5.105945474
15705696,Private room,1,1,strict,FALSE,f,93,1,1,3.80666249
29012,Entire home/apt,2,1,moderate,TRUE,f,94,0,1,4.744932128
17780207,Entire home/apt,3,1,strict,TRUE,f,,1,2,6.551080335
15098476,Entire home/apt,4,1,strict,TRUE,f,97,1,1,4.644390899
17554541,Private room,3,1,moderate,TRUE,t,84,1,2,4.605170186
1861281,Entire home/apt,4,1,flexible,FALSE,f,97,1,1,5.164785974
748299,Private room,2,1,strict,FALSE,f,,1,1,5.703782475
16314039,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4.700480366
2432104,Shared room,4,2.5,strict,TRUE,f,70,1,4,3.526360525
6004052,Private room,4,1,flexible,FALSE,t,,1,2,4.787491743
4900356,Entire home/apt,3,1,flexible,TRUE,f,94,1,1,4.718498871
5376069,Entire home/apt,3,1,strict,TRUE,f,83,1,1,5.616771098
4206043,Entire home/apt,2,1,strict,TRUE,f,84,1,1,4.787491743
16243393,Private room,1,1,strict,TRUE,f,98,1,1,3.80666249
5406143,Entire home/apt,8,2.5,flexible,TRUE,t,,4,3,6.214608098
21176268,Entire home/apt,4,1,moderate,TRUE,f,98,0,2,4.564348191
13226896,Private room,2,1,flexible,FALSE,f,,1,1,4.007333185
2752977,Private room,2,2,flexible,TRUE,t,100,1,1,3.912023005
20738759,Private room,2,1,moderate,TRUE,t,91,1,1,4.17438727
13045196,Entire home/apt,2,1,flexible,FALSE,f,90,0,1,5.010635294
15534697,Private room,2,1,moderate,TRUE,f,92,1,1,4.382026635
15470101,Entire home/apt,2,1,strict,TRUE,f,97,2,1,5.293304825
21154702,Entire home/apt,4,2,strict,FALSE,f,100,2,2,5.164785974
18270998,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5.521460918
9404707,Entire home/apt,8,1,strict,TRUE,f,80,2,4,4.553876892
893754,Entire home/apt,2,1,moderate,TRUE,t,,1,1,4.941642423
5589159,Private room,4,0,moderate,TRUE,f,90,1,1,3.737669618
18195495,Entire home/apt,2,1,flexible,TRUE,f,97,1,1,5.631211782
19715386,Entire home/apt,6,1,moderate,FALSE,t,95,3,3,4.700480366
19435927,Private room,2,1,flexible,FALSE,f,80,1,1,4.65396035
15266217,Entire home/apt,2,1,flexible,FALSE,t,,0,1,4.605170186
16158235,Entire home/apt,1,1,flexible,FALSE,f,90,0,1,5.010635294
17132111,Private room,2,1,moderate,TRUE,f,100,1,1,4.605170186
17547295,Private room,2,1,flexible,TRUE,f,90,1,1,4.204692619
16683598,Private room,2,1,moderate,FALSE,f,,1,1,4.442651256
23856,Shared room,2,1,strict,TRUE,t,,1,1,3.555348061
13579728,Entire home/apt,4,1,strict,TRUE,f,96,1,1,4.828313737
15783896,Entire home/apt,2,1,flexible,TRUE,t,98,0,1,4.804021045
17362440,Private room,4,1,flexible,FALSE,f,100,1,1,4.905274778
19430067,Entire home/apt,6,2.5,moderate,FALSE,f,100,3,4,6.652863029
328693,Entire home/apt,5,1,flexible,FALSE,f,100,2,2,4.86753445
6646540,Private room,2,1,flexible,TRUE,f,95,1,1,4.007333185
13901081,Entire home/apt,5,1,strict,TRUE,t,96,2,3,5.857933154
18345958,Entire home/apt,6,2,strict,TRUE,f,100,3,3,6.253828812
16303271,Private room,2,2.5,strict,TRUE,f,93,1,1,4.442651256
19503646,Private room,2,1,moderate,TRUE,f,96,1,1,4.17438727
17686907,Entire home/apt,4,1,strict,TRUE,f,90,1,2,4.418840608
17420317,Entire home/apt,4,1,moderate,FALSE,f,91,1,2,4.49980967
20802874,Entire home/apt,8,1,flexible,FALSE,f,,4,6,6.396929655
5957111,Private room,2,1,flexible,FALSE,f,,1,1,4.382026635
18735542,Entire home/apt,8,1,moderate,TRUE,f,91,2,6,5.236441963
17147334,Entire home/apt,4,1,moderate,TRUE,t,98,1,2,4.828313737
8421131,Entire home/apt,2,1.5,strict,TRUE,f,93,1,1,4.744932128
4217695,Private room,2,1,moderate,TRUE,t,,1,1,3.970291914
15205841,Entire home/apt,6,2,strict,TRUE,f,,2,2,5.416100402
13329001,Private room,2,1,flexible,TRUE,f,,1,1,4.852030264
19291541,Entire home/apt,2,2,strict,TRUE,f,100,3,3,5.192956851
17112036,Entire home/apt,4,1,strict,TRUE,f,100,1,2,4.941642423
10246245,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4.882801923
16768781,Entire home/apt,6,2,strict,TRUE,f,88,2,2,5.003946306
15192894,Entire home/apt,2,1,strict,TRUE,f,95,1,1,5.129898715
16189457,Entire home/apt,2,1,moderate,TRUE,t,97,1,1,5.272999559
10148955,Private room,2,1,moderate,TRUE,f,80,1,1,4.094344562
9974744,Entire home/apt,2,1,strict,TRUE,f,88,1,1,5.521460918
19367736,Private room,2,1,moderate,TRUE,f,98,1,1,4.605170186
